#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
572120	1933-07-04 00:00:00	1933	1933	7	8.75	8.75	8.75
572120	1933-07-05 00:00:00	1933	1933	7	6.9	6.9	6.9
572120	1933-07-06 00:00:00	1933	1933	7	6.55	6.55	6.55
572120	1933-07-07 00:00:00	1933	1933	7	6.2	6.2	6.2
572120	1933-07-08 00:00:00	1933	1933	7	5.32	5.32	5.32
572120	1933-07-09 00:00:00	1933	1933	7	4.55	4.55	4.55
572120	1933-07-10 00:00:00	1933	1933	7	4.31	4.31	4.31
572120	1933-07-11 00:00:00	1933	1933	7	3.61	3.61	3.61
572120	1933-07-12 00:00:00	1933	1933	7	3.61	3.61	3.61
572120	1933-07-13 00:00:00	1933	1933	7	3.61	3.61	3.61
572120	1933-07-14 00:00:00	1933	1933	7	3.2	3.2	3.2
572120	1933-07-15 00:00:00	1933	1933	7	2.8	2.8	2.8
572120	1933-07-16 00:00:00	1933	1933	7	2.4	2.4	2.4
572120	1933-07-17 00:00:00	1933	1933	7	2.4	2.4	2.4
572120	1933-07-18 00:00:00	1933	1933	7	2.6	2.6	2.6
572120	1933-07-19 00:00:00	1933	1933	7	1.88	1.88	1.88
572120	1933-07-20 00:00:00	1933	1933	7	1.88	1.88	1.88
572120	1933-07-21 00:00:00	1933	1933	7	2.05	2.05	2.05
572120	1933-07-22 00:00:00	1933	1933	7	4.07	4.07	4.07
572120	1933-07-23 00:00:00	1933	1933	7	3.83	3.83	3.83
572120	1933-07-24 00:00:00	1933	1933	7	3	3	3
572120	1933-07-25 00:00:00	1933	1933	7	2.6	2.6	2.6
572120	1933-07-26 00:00:00	1933	1933	7	2.4	2.4	2.4
572120	1933-07-27 00:00:00	1933	1933	7	2.23	2.23	2.23
572120	1933-07-28 00:00:00	1933	1933	7	2.05	2.05	2.05
572120	1933-07-29 00:00:00	1933	1933	7	2.6	2.6	2.6
572120	1933-07-30 00:00:00	1933	1933	7	3	3	3
572120	1933-07-31 00:00:00	1933	1933	7	2.05	2.05	2.05
572120	1933-08-01 00:00:00	1933	1933	8	1.73	1.73	1.73
572120	1933-08-02 00:00:00	1933	1933	8	2.4	2.4	2.4
572120	1933-08-03 00:00:00	1933	1933	8	2.23	2.23	2.23
572120	1933-08-04 00:00:00	1933	1933	8	1.88	1.88	1.88
572120	1933-08-05 00:00:00	1933	1933	8	1.73	1.73	1.73
572120	1933-08-06 00:00:00	1933	1933	8	1.73	1.73	1.73
572120	1933-08-07 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-08 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-09 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-10 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-11 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-12 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-13 00:00:00	1933	1933	8	2.05	2.05	2.05
572120	1933-08-14 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-15 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-16 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-17 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-18 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-19 00:00:00	1933	1933	8	1.3	1.3	1.3
572120	1933-08-20 00:00:00	1933	1933	8	2.05	2.05	4.07
572120	1933-08-21 00:00:00	1933	1933	8	2.8	2.8	2.8
572120	1933-08-22 00:00:00	1933	1933	8	1.88	1.88	1.88
572120	1933-08-23 00:00:00	1933	1933	8	1.73	1.73	1.73
572120	1933-08-24 00:00:00	1933	1933	8	3	3	3
572120	1933-08-25 00:00:00	1933	1933	8	2.8	2.8	2.8
572120	1933-08-26 00:00:00	1933	1933	8	2.23	2.23	2.23
572120	1933-08-27 00:00:00	1933	1933	8	2.05	2.05	2.05
572120	1933-08-28 00:00:00	1933	1933	8	1.88	1.88	1.88
572120	1933-08-29 00:00:00	1933	1933	8	1.58	1.58	1.58
572120	1933-08-30 00:00:00	1933	1933	8	1.45	1.45	1.45
572120	1933-08-31 00:00:00	1933	1933	8	1.45	1.45	1.45
572120	1933-09-01 00:00:00	1933	1933	9	1.45	1.45	1.45
572120	1933-09-02 00:00:00	1933	1933	9	1.58	1.58	1.58
572120	1933-09-03 00:00:00	1933	1933	9	1.58	1.58	1.58
572120	1933-09-04 00:00:00	1933	1933	9	1.45	1.45	1.45
572120	1933-09-05 00:00:00	1933	1933	9	1.45	1.45	1.45
572120	1933-09-06 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-07 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-08 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-09 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-10 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-11 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-12 00:00:00	1933	1933	9	1	1	1
572120	1933-09-13 00:00:00	1933	1933	9	1	1	1
572120	1933-09-14 00:00:00	1933	1933	9	1.58	1.58	1.58
572120	1933-09-15 00:00:00	1933	1933	9	1.88	1.88	1.88
572120	1933-09-16 00:00:00	1933	1933	9	1.73	1.73	1.73
572120	1933-09-17 00:00:00	1933	1933	9	1.58	1.58	1.58
572120	1933-09-18 00:00:00	1933	1933	9	1.45	1.45	1.45
572120	1933-09-19 00:00:00	1933	1933	9	1.3	1.3	1.3
572120	1933-09-20 00:00:00	1933	1933	9	1	1	1
572120	1933-09-21 00:00:00	1933	1933	9	1.3	1.3	1.3
572120	1933-09-22 00:00:00	1933	1933	9	1.73	1.73	1.73
572120	1933-09-23 00:00:00	1933	1933	9	1.88	1.88	1.88
572120	1933-09-24 00:00:00	1933	1933	9	1.58	1.58	1.58
572120	1933-09-25 00:00:00	1933	1933	9	1.3	1.3	1.3
572120	1933-09-26 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-27 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-28 00:00:00	1933	1933	9	1.3	1.3	1.3
572120	1933-09-29 00:00:00	1933	1933	9	1.15	1.15	1.15
572120	1933-09-30 00:00:00	1933	1933	9	1.3	1.3	1.3
572120	1933-10-01 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-02 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-03 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-04 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-05 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-06 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-07 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-08 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-09 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-10 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-11 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-12 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-13 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-14 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-15 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-16 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-17 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-18 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-19 00:00:00	1933	1933	10	1.45	1.45	1.45
572120	1933-10-20 00:00:00	1933	1933	10	1.3	1.3	1.3
572120	1933-10-21 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-22 00:00:00	1933	1933	10	1.15	1.15	1.15
572120	1933-10-23 00:00:00	1933	1933	10	1	1	1
572120	1933-10-24 00:00:00	1933	1933	10	0.8	0.8	0.8
572120	1933-10-25 00:00:00	1933	1933	10	1	1	1
572120	1933-10-26 00:00:00	1933	1933	10	1	1	1
572120	1933-10-27 00:00:00	1933	1933	10	1.58	1.58	1.58
572120	1933-10-28 00:00:00	1933	1933	10	1.88	1.88	1.88
572120	1933-10-29 00:00:00	1933	1933	10	2.4	2.4	2.4
572120	1933-10-30 00:00:00	1933	1933	10	2.05	2.05	2.05
572120	1933-10-31 00:00:00	1933	1933	10	2.05	2.05	2.05
572120	1933-11-01 00:00:00	1933	1934	11	3.83	3.83	7.2
572120	1933-11-02 00:00:00	1933	1934	11	4.07	4.07	4.07
572120	1933-11-03 00:00:00	1933	1934	11	3.83	3.83	3.83
572120	1933-11-04 00:00:00	1933	1934	11	3.4	3.4	3.4
572120	1933-11-05 00:00:00	1933	1934	11	3	3	3
572120	1933-11-06 00:00:00	1933	1934	11	2.8	2.8	2.8
572120	1933-11-07 00:00:00	1933	1934	11	2.6	2.6	2.6
572120	1933-11-08 00:00:00	1933	1934	11	2.6	2.6	2.6
572120	1933-11-09 00:00:00	1933	1934	11	2.4	2.4	2.4
572120	1933-11-10 00:00:00	1933	1934	11	2.23	2.23	2.23
572120	1933-11-11 00:00:00	1933	1934	11	2.05	2.05	2.05
572120	1933-11-12 00:00:00	1933	1934	11	2.05	2.05	2.05
572120	1933-11-13 00:00:00	1933	1934	11	1.88	1.88	1.88
572120	1933-11-14 00:00:00	1933	1934	11	1.88	1.88	1.88
572120	1933-11-15 00:00:00	1933	1934	11	1.73	1.73	1.73
572120	1933-11-16 00:00:00	1933	1934	11	1.58	1.58	1.58
572120	1933-11-17 00:00:00	1933	1934	11	1.58	1.58	1.58
572120	1933-11-18 00:00:00	1933	1934	11	1.58	1.58	1.58
572120	1933-11-19 00:00:00	1933	1934	11	1.58	1.58	1.58
572120	1933-11-20 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-21 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-22 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-23 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-24 00:00:00	1933	1934	11	1.73	1.73	1.73
572120	1933-11-25 00:00:00	1933	1934	11	1.73	1.73	1.73
572120	1933-11-26 00:00:00	1933	1934	11	1.73	1.73	1.73
572120	1933-11-27 00:00:00	1933	1934	11	1.73	1.73	1.73
572120	1933-11-28 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-29 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-11-30 00:00:00	1933	1934	11	1.45	1.45	1.45
572120	1933-12-01 00:00:00	1933	1934	12	1.45	1.45	1.45
572120	1933-12-02 00:00:00	1933	1934	12	1.58	1.58	1.58
572120	1933-12-03 00:00:00	1933	1934	12	1.15	1.15	1.15
572120	1933-12-04 00:00:00	1933	1934	12	0.59	0.59	0.59
572120	1933-12-05 00:00:00	1933	1934	12	1.45	1.45	1.45
572120	1933-12-06 00:00:00	1933	1934	12	2.6	2.6	2.6
572120	1933-12-07 00:00:00	1933	1934	12	3	3	3
572120	1933-12-08 00:00:00	1933	1934	12	3.2	3.2	3.2
572120	1933-12-09 00:00:00	1933	1934	12	2.8	2.8	2.8
572120	1933-12-10 00:00:00	1933	1934	12	2.6	2.6	2.6
572120	1933-12-11 00:00:00	1933	1934	12	2.8	2.8	2.8
572120	1933-12-12 00:00:00	1933	1934	12	3.2	3.2	3.2
572120	1933-12-13 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-14 00:00:00	1933	1934	12	2.8	2.8	2.8
572120	1933-12-15 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-16 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-17 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-18 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-19 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-20 00:00:00	1933	1934	12	3.4	3.4	3.4
572120	1933-12-21 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-22 00:00:00	1933	1934	12	3.83	3.83	3.83
572120	1933-12-23 00:00:00	1933	1934	12	4.31	4.31	4.31
572120	1933-12-24 00:00:00	1933	1934	12	4.07	4.07	4.07
572120	1933-12-25 00:00:00	1933	1934	12	4.07	4.07	4.07
572120	1933-12-26 00:00:00	1933	1934	12	3.61	3.61	3.61
572120	1933-12-27 00:00:00	1933	1934	12	3.2	3.2	3.2
572120	1933-12-28 00:00:00	1933	1934	12	2.8	2.8	2.8
572120	1933-12-29 00:00:00	1933	1934	12	2.23	2.23	2.23
572120	1933-12-30 00:00:00	1933	1934	12	2.23	2.23	2.23
572120	1933-12-31 00:00:00	1933	1934	12	1.88	1.88	1.88
572120	1934-01-01 00:00:00	1934	1934	1	1.73	1.73	1.73
572120	1934-01-02 00:00:00	1934	1934	1	1.58	1.58	1.58
572120	1934-01-03 00:00:00	1934	1934	1	1.58	1.58	1.58
572120	1934-01-04 00:00:00	1934	1934	1	1.45	1.45	1.45
572120	1934-01-05 00:00:00	1934	1934	1	1.45	1.45	1.45
572120	1934-01-06 00:00:00	1934	1934	1	1.45	1.45	1.45
572120	1934-01-07 00:00:00	1934	1934	1	1.45	1.45	1.45
572120	1934-01-08 00:00:00	1934	1934	1	1	1	1
572120	1934-01-09 00:00:00	1934	1934	1	1.15	1.15	1.15
572120	1934-01-10 00:00:00	1934	1934	1	0.36	0.36	0.36
572120	1934-01-11 00:00:00	1934	1934	1	0.42	0.42	0.42
572120	1934-01-12 00:00:00	1934	1934	1	0.88	0.88	0.88
572120	1934-01-13 00:00:00	1934	1934	1	1.73	1.73	1.73
572120	1934-01-14 00:00:00	1934	1934	1	1.58	1.58	1.58
572120	1934-01-15 00:00:00	1934	1934	1	2.4	2.4	2.4
572120	1934-01-16 00:00:00	1934	1934	1	3.2	3.2	3.2
572120	1934-01-17 00:00:00	1934	1934	1	2.05	2.05	2.05
572120	1934-01-18 00:00:00	1934	1934	1	3.83	3.83	3.83
572120	1934-01-19 00:00:00	1934	1934	1	24.7	24.7	30.9
572120	1934-01-20 00:00:00	1934	1934	1	22.9	22.9	22.9
572120	1934-01-21 00:00:00	1934	1934	1	17	17	17
572120	1934-01-22 00:00:00	1934	1934	1	12.9	12.9	12.9
572120	1934-01-23 00:00:00	1934	1934	1	10.6	10.6	10.6
572120	1934-01-24 00:00:00	1934	1934	1	8.7	8.7	8.7
572120	1934-01-25 00:00:00	1934	1934	1	6.9	6.9	6.9
572120	1934-01-26 00:00:00	1934	1934	1	6.55	6.55	6.55
572120	1934-01-27 00:00:00	1934	1934	1	5.62	5.62	5.62
572120	1934-01-28 00:00:00	1934	1934	1	5.32	5.32	5.32
572120	1934-01-29 00:00:00	1934	1934	1	4.8	4.8	4.8
572120	1934-01-30 00:00:00	1934	1934	1	4.31	4.31	4.31
572120	1934-01-31 00:00:00	1934	1934	1	3.83	3.83	3.83
572120	1934-02-01 00:00:00	1934	1934	2	3.61	3.61	3.61
572120	1934-02-02 00:00:00	1934	1934	2	3	3	3
572120	1934-02-03 00:00:00	1934	1934	2	2.6	2.6	10.6
572120	1934-02-04 00:00:00	1934	1934	2	3.2	3.2	3.2
572120	1934-02-05 00:00:00	1934	1934	2	3.2	3.2	3.2
572120	1934-02-06 00:00:00	1934	1934	2	2.6	2.6	2.6
572120	1934-02-07 00:00:00	1934	1934	2	2.8	2.8	2.8
572120	1934-02-08 00:00:00	1934	1934	2	2.6	2.6	2.6
572120	1934-02-09 00:00:00	1934	1934	2	2.4	2.4	2.4
572120	1934-02-10 00:00:00	1934	1934	2	2.23	2.23	2.23
572120	1934-02-11 00:00:00	1934	1934	2	2.05	2.05	2.05
572120	1934-02-12 00:00:00	1934	1934	2	2.05	2.05	2.05
572120	1934-02-13 00:00:00	1934	1934	2	3.4	3.4	3.4
572120	1934-02-14 00:00:00	1934	1934	2	2.8	2.8	2.8
572120	1934-02-15 00:00:00	1934	1934	2	2.23	2.23	2.23
572120	1934-02-16 00:00:00	1934	1934	2	3	3	3
572120	1934-02-17 00:00:00	1934	1934	2	2.6	2.6	2.6
572120	1934-02-18 00:00:00	1934	1934	2	3	3	3
572120	1934-02-19 00:00:00	1934	1934	2	3.4	3.4	3.4
572120	1934-02-20 00:00:00	1934	1934	2	3.2	3.2	3.2
572120	1934-02-21 00:00:00	1934	1934	2	3.2	3.2	3.2
572120	1934-02-22 00:00:00	1934	1934	2	4.31	4.31	4.31
572120	1934-02-23 00:00:00	1934	1934	2	4.31	4.31	4.31
572120	1934-02-24 00:00:00	1934	1934	2	4.55	4.55	4.55
572120	1934-02-25 00:00:00	1934	1934	2	5.05	5.05	5.05
572120	1934-02-26 00:00:00	1934	1934	2	5.62	5.62	5.62
572120	1934-02-27 00:00:00	1934	1934	2	6.2	6.2	6.2
572120	1934-02-28 00:00:00	1934	1934	2	6.55	6.55	6.55
572120	1934-03-01 00:00:00	1934	1934	3	5.91	5.91	5.91
572120	1934-03-02 00:00:00	1934	1934	3	5.91	5.91	5.91
572120	1934-03-03 00:00:00	1934	1934	3	5.62	5.62	5.62
572120	1934-03-04 00:00:00	1934	1934	3	5.32	5.32	5.32
572120	1934-03-05 00:00:00	1934	1934	3	5.05	5.05	5.05
572120	1934-03-06 00:00:00	1934	1934	3	4.8	4.8	4.8
572120	1934-03-07 00:00:00	1934	1934	3	6.2	6.2	6.2
572120	1934-03-08 00:00:00	1934	1934	3	6.2	6.2	6.2
572120	1934-03-09 00:00:00	1934	1934	3	5.62	5.62	5.62
572120	1934-03-10 00:00:00	1934	1934	3	5.91	5.91	5.91
572120	1934-03-11 00:00:00	1934	1934	3	6.2	6.2	6.2
572120	1934-03-12 00:00:00	1934	1934	3	8.7	8.7	8.7
572120	1934-03-13 00:00:00	1934	1934	3	10.3	10.3	10.3
572120	1934-03-14 00:00:00	1934	1934	3	11	11	11
572120	1934-03-15 00:00:00	1934	1934	3	11.8	11.8	11.8
572120	1934-03-16 00:00:00	1934	1934	3	11.8	11.8	11.8
572120	1934-03-17 00:00:00	1934	1934	3	11	11	11
572120	1934-03-18 00:00:00	1934	1934	3	12.2	12.2	12.2
572120	1934-03-19 00:00:00	1934	1934	3	11	11	11
572120	1934-03-20 00:00:00	1934	1934	3	10.3	10.3	10.3
572120	1934-03-21 00:00:00	1934	1934	3	10.3	10.3	10.3
572120	1934-03-22 00:00:00	1934	1934	3	9.9	9.9	9.9
572120	1934-03-23 00:00:00	1934	1934	3	9.9	9.9	9.9
572120	1934-03-24 00:00:00	1934	1934	3	9.5	9.5	9.5
572120	1934-03-25 00:00:00	1934	1934	3	9.5	9.5	9.5
572120	1934-03-26 00:00:00	1934	1934	3	9.1	9.1	9.1
572120	1934-03-27 00:00:00	1934	1934	3	8.3	8.3	8.3
572120	1934-03-28 00:00:00	1934	1934	3	7.55	7.55	7.55
572120	1934-03-29 00:00:00	1934	1934	3	7.55	7.55	7.55
572120	1934-03-30 00:00:00	1934	1934	3	6.9	6.9	6.9
572120	1934-03-31 00:00:00	1934	1934	3	6.55	6.55	6.55
572120	1934-04-01 00:00:00	1934	1934	4	6.55	6.55	6.55
572120	1934-04-02 00:00:00	1934	1934	4	6.55	6.55	6.55
572120	1934-04-03 00:00:00	1934	1934	4	6.2	6.2	6.2
572120	1934-04-04 00:00:00	1934	1934	4	5.62	5.62	5.62
572120	1934-04-05 00:00:00	1934	1934	4	5.32	5.32	5.32
572120	1934-04-06 00:00:00	1934	1934	4	5.32	5.32	5.32
572120	1934-04-07 00:00:00	1934	1934	4	4.8	4.8	4.8
572120	1934-04-08 00:00:00	1934	1934	4	4.55	4.55	4.55
572120	1934-04-09 00:00:00	1934	1934	4	4.31	4.31	4.31
572120	1934-04-10 00:00:00	1934	1934	4	4.8	4.8	4.8
572120	1934-04-11 00:00:00	1934	1934	4	4.8	4.8	4.8
572120	1934-04-12 00:00:00	1934	1934	4	4.55	4.55	4.55
572120	1934-04-13 00:00:00	1934	1934	4	5.32	5.32	5.32
572120	1934-04-14 00:00:00	1934	1934	4	4.8	4.8	4.8
572120	1934-04-15 00:00:00	1934	1934	4	4.55	4.55	4.55
572120	1934-04-16 00:00:00	1934	1934	4	4.31	4.31	4.31
572120	1934-04-17 00:00:00	1934	1934	4	3.61	3.61	3.61
572120	1934-04-18 00:00:00	1934	1934	4	3.2	3.2	3.2
572120	1934-04-19 00:00:00	1934	1934	4	3	3	3
572120	1934-04-20 00:00:00	1934	1934	4	3	3	3
572120	1934-04-21 00:00:00	1934	1934	4	3.2	3.2	3.2
572120	1934-04-22 00:00:00	1934	1934	4	3	3	3
572120	1934-04-23 00:00:00	1934	1934	4	2.8	2.8	2.8
572120	1934-04-24 00:00:00	1934	1934	4	3	3	3
572120	1934-04-25 00:00:00	1934	1934	4	2.8	2.8	2.8
572120	1934-04-26 00:00:00	1934	1934	4	2.6	2.6	2.6
572120	1934-04-27 00:00:00	1934	1934	4	2.4	2.4	2.4
572120	1934-04-28 00:00:00	1934	1934	4	2.23	2.23	2.23
572120	1934-04-29 00:00:00	1934	1934	4	2.05	2.05	2.05
572120	1934-04-30 00:00:00	1934	1934	4	1.88	1.88	1.88
572120	1934-05-01 00:00:00	1934	1934	5	1.88	1.88	1.88
572120	1934-05-02 00:00:00	1934	1934	5	2.4	2.4	2.4
572120	1934-05-03 00:00:00	1934	1934	5	2.23	2.23	2.23
572120	1934-05-04 00:00:00	1934	1934	5	1.73	1.73	1.73
572120	1934-05-05 00:00:00	1934	1934	5	1.88	1.88	1.88
572120	1934-05-06 00:00:00	1934	1934	5	1.58	1.58	1.58
572120	1934-05-07 00:00:00	1934	1934	5	1.58	1.58	1.58
572120	1934-05-08 00:00:00	1934	1934	5	6.55	6.55	6.55
572120	1934-05-09 00:00:00	1934	1934	5	5.32	5.32	5.32
572120	1934-05-10 00:00:00	1934	1934	5	4.55	4.55	4.55
572120	1934-05-11 00:00:00	1934	1934	5	4.07	4.07	4.07
572120	1934-05-12 00:00:00	1934	1934	5	3.61	3.61	3.61
572120	1934-05-13 00:00:00	1934	1934	5	3	3	3
572120	1934-05-14 00:00:00	1934	1934	5	2.8	2.8	2.8
572120	1934-05-15 00:00:00	1934	1934	5	2.6	2.6	2.6
572120	1934-05-16 00:00:00	1934	1934	5	2.23	2.23	2.23
572120	1934-05-17 00:00:00	1934	1934	5	2.05	2.05	2.05
572120	1934-05-18 00:00:00	1934	1934	5	1.88	1.88	1.88
572120	1934-05-19 00:00:00	1934	1934	5	1.73	1.73	1.73
572120	1934-05-20 00:00:00	1934	1934	5	1.73	1.73	1.73
572120	1934-05-21 00:00:00	1934	1934	5	1.58	1.58	1.58
572120	1934-05-22 00:00:00	1934	1934	5	1.3	1.3	1.3
572120	1934-05-23 00:00:00	1934	1934	5	1.45	1.45	1.45
572120	1934-05-24 00:00:00	1934	1934	5	1.45	1.45	1.45
572120	1934-05-25 00:00:00	1934	1934	5	1.3	1.3	1.3
572120	1934-05-26 00:00:00	1934	1934	5	1.3	1.3	1.3
572120	1934-05-27 00:00:00	1934	1934	5	1.15	1.15	1.15
572120	1934-05-28 00:00:00	1934	1934	5	1.3	1.3	1.3
572120	1934-05-29 00:00:00	1934	1934	5	1.3	1.3	1.3
572120	1934-05-30 00:00:00	1934	1934	5	1.15	1.15	1.15
572120	1934-05-31 00:00:00	1934	1934	5	1.15	1.15	1.15
572120	1934-06-01 00:00:00	1934	1934	6	1	1	1
572120	1934-06-02 00:00:00	1934	1934	6	1	1	1
572120	1934-06-03 00:00:00	1934	1934	6	1.58	1.58	1.58
572120	1934-06-04 00:00:00	1934	1934	6	1.58	1.58	1.58
572120	1934-06-05 00:00:00	1934	1934	6	1.58	1.58	1.58
572120	1934-06-06 00:00:00	1934	1934	6	1.3	1.3	1.3
572120	1934-06-07 00:00:00	1934	1934	6	1.3	1.3	1.3
572120	1934-06-08 00:00:00	1934	1934	6	1	1	1
572120	1934-06-09 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-10 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-11 00:00:00	1934	1934	6	0.68	0.68	0.68
572120	1934-06-12 00:00:00	1934	1934	6	0.68	0.68	0.68
572120	1934-06-13 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-14 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-15 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-16 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-17 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-18 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-19 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-20 00:00:00	1934	1934	6	0.78	0.78	0.78
572120	1934-06-21 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-22 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-23 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-24 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-25 00:00:00	1934	1934	6	0.88	0.88	0.88
572120	1934-06-26 00:00:00	1934	1934	6	1.3	1.3	1.3
572120	1934-06-27 00:00:00	1934	1934	6	1.3	1.3	1.3
572120	1934-06-28 00:00:00	1934	1934	6	1	1	1
572120	1934-06-29 00:00:00	1934	1934	6	1.45	1.45	1.45
572120	1934-06-30 00:00:00	1934	1934	6	1.45	1.45	1.45
572120	1934-07-01 00:00:00	1934	1934	7	1.15	1.15	1.15
572120	1934-07-02 00:00:00	1934	1934	7	0.78	0.78	0.78
572120	1934-07-03 00:00:00	1934	1934	7	0.68	0.68	0.68
572120	1934-07-04 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-05 00:00:00	1934	1934	7	0.5	0.5	0.5
572120	1934-07-06 00:00:00	1934	1934	7	0.5	0.5	0.5
572120	1934-07-07 00:00:00	1934	1934	7	0.5	0.5	0.5
572120	1934-07-08 00:00:00	1934	1934	7	0.42	0.42	0.42
572120	1934-07-09 00:00:00	1934	1934	7	0.36	0.36	0.36
572120	1934-07-10 00:00:00	1934	1934	7	0.36	0.36	0.36
572120	1934-07-11 00:00:00	1934	1934	7	0.36	0.36	0.36
572120	1934-07-12 00:00:00	1934	1934	7	0.24	0.24	0.24
572120	1934-07-13 00:00:00	1934	1934	7	0.36	0.36	0.36
572120	1934-07-14 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-15 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-16 00:00:00	1934	1934	7	0.5	0.5	0.5
572120	1934-07-17 00:00:00	1934	1934	7	0.5	0.5	0.5
572120	1934-07-18 00:00:00	1934	1934	7	0.42	0.42	0.42
572120	1934-07-19 00:00:00	1934	1934	7	0.3	0.3	0.3
572120	1934-07-20 00:00:00	1934	1934	7	0.24	0.24	0.24
572120	1934-07-21 00:00:00	1934	1934	7	0.36	0.36	0.36
572120	1934-07-22 00:00:00	1934	1934	7	0.42	0.42	0.42
572120	1934-07-23 00:00:00	1934	1934	7	2.4	2.4	2.4
572120	1934-07-24 00:00:00	1934	1934	7	2.05	2.05	2.05
572120	1934-07-25 00:00:00	1934	1934	7	0.68	0.68	0.68
572120	1934-07-26 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-27 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-28 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-29 00:00:00	1934	1934	7	0.59	0.59	0.59
572120	1934-07-30 00:00:00	1934	1934	7	0.36	0.36	0.36
